"ITEM NAME","CAT","TYPE","MAJOR RCP","MINOR RCP","GAME-SPECIFIC TAGS","MOD-SPECIFIC TAGS","MOD-SPECIFIC TAGS","COLOR TAG"
"{{ModId}}_SparklingBananaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBaobabWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBearberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_enchanted_item","raffadax_sparkling_wine",
"{{ModId}}_SparklingBergamotWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBifrostMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingBlackberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBlackCherryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBlackCurrantWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBlackthornWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBlueberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBlueJazzMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingBlueJazzWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBlueLotusMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingBlueLotusWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBlueRaspberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_enchanted_item","raffadax_sparkling_wine",
"{{ModId}}_SparklingBoxberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBrassicaFlowerMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingBrassicaFlowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingBuddhasHandWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCactusBlossomWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCactusMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingCactusWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCannabisMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","adult_item, alcohol_item","raffadax_sparkling_mead","raffadax_cannabis_item",
"{{ModId}}_SparklingCannabisWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","adult_item, alcohol_item","raffadax_sparkling_wine","raffadax_cannabis_item",
"{{ModId}}_SparklingCantaloupeWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCarambolaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCarawayFlowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCarawayMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingCashewAppleWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCatastropheMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingChamomileMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingChamomileWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingChaoticCider",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","poisonous_item","raffadax_mythic_item","raffadax_cider",
"{{ModId}}_SparklingCherryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingChicoryFlowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingChicoryMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingCider",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_beverage","raffadax_cider",
"{{ModId}}_SparklingCintamaniMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingClematisMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingClematisWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCloverMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingCloverWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCocodeMerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCoconutWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCorianderFlowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCorianderMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingCorpseFlowerMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingCranberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCrocusMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingCrocusWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingCrystalFruitWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDaccaBananaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDaffodilMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingDaffodilWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDaisyMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingDaisyWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDandelionMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingDandelionWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDateWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDeadMansWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_wine",
"{{ModId}}_SparklingDogwoodMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingDogwoodWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDragonBerryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_enchanted_item","raffadax_sparkling_wine",
"{{ModId}}_SparklingDragonFruitWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingDryadCider",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_cider",
"{{ModId}}_SparklingDryadMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingDurianWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingElderberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingElderflowerMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingElderflowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingFairyRoseMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingFairyRoseWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingFennelFlowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingFennelMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingFernFlowerMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingFigWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingFireMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingFireWheelMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingFireWheelWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingFlindersRoseMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingFlindersRoseWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingForestRoseMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingForsythiaMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingForsythiaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingFoxberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_enchanted_item","raffadax_sparkling_wine",
"{{ModId}}_SparklingFoxgloveMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingFoxgloveWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGentianFlowerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGentianMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingGingerWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGoldenPlumWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGoldenPruneWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGoldenRaisinWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGrapefruitWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGrosMichelWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGuaranaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGuavaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingGultheriaMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingGultheriaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHarmonicCider",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_cider",
"{{ModId}}_SparklingHarmonicMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingHawkweedMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingHawkweedWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHawthornWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHeliconiaMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingHeliconiaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHibiscusMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingHibiscusWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHoneyberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHoneyCider",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_beverage","raffadax_cider",
"{{ModId}}_SparklingHoneycrispWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHoneydewWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHoneysuckleMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingHoneysuckleWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHotPepperWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHuaMoaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingHuckleberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingIndigoMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingIndigoWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingInfernalMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_mead",
"{{ModId}}_SparklingJabuticabaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingJacarandaMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingJacarandaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingJasmineMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_mead",,
"{{ModId}}_SparklingJasmineWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingJavaBananaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingJuniperWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingKeyLimeWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
"{{ModId}}_SparklingKiwiWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_sparkling_wine",,
